source_id,source_file,source_report,geometry_source,source_x_m,source_y_m,conversion_crs,conversion_status,longitude,latitude
metallic_e00_lab_217,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,44665.547,22278.234,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.57777407,18.20082853
metallic_e00_lab_218,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,109.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99897079,18.0
metallic_e00_lab_219,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,46722.281,22160.215,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.55833441,18.19971846
metallic_e00_lab_220,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,110.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99896135,18.0
metallic_e00_lab_221,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,123465.81,14624.918,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.83334361,18.1286087
metallic_e00_lab_222,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,111.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99895191,18.0
metallic_e00_lab_223,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-8704.676,5319.849,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.08221437,18.04804992
metallic_e00_lab_224,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,112.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99894246,18.0
metallic_e00_lab_225,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-9708.717,493.407,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.09167482,18.00443649
metallic_e00_lab_226,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,113.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99893302,18.0
metallic_e00_lab_227,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,294.014,6609.402,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9972229,18.05971908
metallic_e00_lab_228,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,114.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99892358,18.0
metallic_e00_lab_229,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,4705.613,7531.612,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.95555116,18.06804657
metallic_e00_lab_230,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,115.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99891414,18.0
metallic_e00_lab_231,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,5000.046,5841.648,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.95277405,18.05277633
metallic_e00_lab_232,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,116.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99890469,18.0
metallic_e00_lab_233,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,161514.25,13826.992,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.47389227,18.11888885
metallic_e00_lab_234,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,117.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99889525,18.0
metallic_e00_lab_235,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,38814.297,9260.902,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.63333131,18.08332824
metallic_e00_lab_236,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,118.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99888581,18.0
metallic_e00_lab_237,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,35585.789,5503.932,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.66389469,18.04943847
metallic_e00_lab_238,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,119.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99887637,18.0
metallic_e00_lab_239,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-18643.223,39359.953,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.1763916,18.35554879
metallic_e00_lab_240,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,120.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99886693,18.0
metallic_e00_lab_241,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-7637.798,31512.949,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.07223511,18.28471753
metallic_e00_lab_242,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,121.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99885748,18.0
metallic_e00_lab_243,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,17035.395,31980.422,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.83888246,18.28888699
metallic_e00_lab_244,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,122.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99884804,18.0
metallic_e00_lab_245,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,18945.953,29983.488,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.82083131,18.27082822
metallic_e00_lab_246,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,123.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9988386,18.0
metallic_e00_lab_247,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,86223.531,27153.422,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.184723,18.24360656
metallic_e00_lab_248,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,124.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99882916,18.0
metallic_e00_lab_249,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,22177.805,28603.363,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.79028322,18.25832745
metallic_e00_lab_250,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,125.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99881971,18.0
metallic_e00_lab_251,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,13954.389,29057.148,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.86804199,18.26249691
metallic_e00_lab_252,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,126.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99881027,18.0
metallic_e00_lab_253,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,27879.75,27934.371,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.73637393,18.25221632
metallic_e00_lab_254,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,127.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99880083,18.0
metallic_e00_lab_255,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,125842.95,29307.938,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.80998238,18.26110839
metallic_e00_lab_256,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,128.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99879139,18.0
metallic_e00_lab_257,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-18721.809,18146.434,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.17694093,18.16387937
metallic_e00_lab_258,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,129.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99878194,18.0
metallic_e00_lab_259,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-11020.838,20600.695,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.10417177,18.18610763
metallic_e00_lab_260,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,130.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9987725,18.0
metallic_e00_lab_261,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-3086.96,17983.566,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.02917481,18.16248702
metallic_e00_lab_262,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,131.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99876306,18.0
metallic_e00_lab_263,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-1998.932,16447.473,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.01889038,18.14860915
metallic_e00_lab_264,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,132.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99875362,18.0
metallic_e00_lab_265,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,8814.582,23058.875,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.91667177,18.20832822
metallic_e00_lab_266,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,133.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99874418,18.0
metallic_e00_lab_267,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,47341.977,22222.516,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.55247501,18.20026778
metallic_e00_lab_268,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,134.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99873473,18.0
metallic_e00_lab_269,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,2057.075,16293.377,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.98056031,18.14721678
metallic_e00_lab_270,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,135.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99872529,18.0
metallic_e00_lab_271,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,49808.547,21552.305,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.52917482,18.19415664
metallic_e00_lab_272,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,136.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99871585,18.0
metallic_e00_lab_273,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,3644.486,15217.855,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.96556092,18.13749694
metallic_e00_lab_274,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,137.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99870641,18.0
metallic_e00_lab_275,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,41056.563,20610.141,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.61192324,18.18582914
metallic_e00_lab_276,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,138.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99869696,18.0
metallic_e00_lab_277,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,21151.668,27004.176,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.80000306,18.24388884
metallic_e00_lab_278,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,139.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99868752,18.0
metallic_e00_lab_279,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,42261.164,20458.621,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.60054021,18.18443679
metallic_e00_lab_280,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,140.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99867808,18.0
metallic_e00_lab_281,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,51310.844,19927.32,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.5150147,18.17943954
metallic_e00_lab_282,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,141.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99866864,18.0
metallic_e00_lab_283,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,44203.242,19017.723,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.5822144,18.17137909
metallic_e00_lab_284,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,142.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99865919,18.0
metallic_e00_lab_285,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,41442.516,18274.465,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.60832221,18.1647186
metallic_e00_lab_286,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,143.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99864975,18.0
metallic_e00_lab_287,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,44767.492,16559.648,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.57693489,18.14915845
metallic_e00_lab_288,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,144.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99864031,18.0
metallic_e00_lab_289,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,46649.938,16656.957,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.55914312,18.14999771
metallic_e00_lab_290,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,145.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99863087,18.0
metallic_e00_lab_291,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,48357.406,14385.416,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.54306036,18.12943649
metallic_e00_lab_292,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,146.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99862143,18.0
metallic_e00_lab_293,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,7050.31,27670.27,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.93333435,18.25
metallic_e00_lab_294,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,147.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99861198,18.0
metallic_e00_lab_295,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,133996.31,22597.414,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.73332241,18.19999692
metallic_e00_lab_296,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,148.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99860254,17.99999999
metallic_e00_lab_297,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,119903.37,20659.852,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.86665359,18.18332672
metallic_e00_lab_298,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,149.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9985931,17.99999999
metallic_e00_lab_299,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,56545.93,18926.844,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.46556094,18.17026901
metallic_e00_lab_300,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,150.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99858366,17.99999999
metallic_e00_lab_301,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,76831.906,24561.457,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.27362068,18.2205467
metallic_e00_lab_302,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,151.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99857421,17.99999999
metallic_e00_lab_303,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,77213.313,24839.961,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.27000435,18.22304916
metallic_e00_lab_304,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,152.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99856477,17.99999999
metallic_e00_lab_305,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,77715.109,24473.355,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.26527419,18.21971892
metallic_e00_lab_306,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,153.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99855533,17.99999999
metallic_e00_lab_307,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,78331.781,24444.59,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.25944527,18.21943662
metallic_e00_lab_308,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,154.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99854589,17.99999999
metallic_e00_lab_309,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,79153.281,24847.785,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.25166327,18.22304914
metallic_e00_lab_310,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,155.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99853645,17.99999999
metallic_e00_lab_311,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,79183.234,24232.289,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.25140386,18.21748732
metallic_e00_lab_312,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,156.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.998527,17.99999999
metallic_e00_lab_313,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,40139.07,8341.488,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.6208344,18.07499694
metallic_e00_lab_314,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,157.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99851756,17.99999999
metallic_e00_lab_315,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,69873.938,23674.203,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.33943189,18.21276853
metallic_e00_lab_316,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,158.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99850812,17.99999999
metallic_e00_lab_317,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,74191.641,23658.996,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.29861451,18.21248624
metallic_e00_lab_318,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,159.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99849868,17.99999999
metallic_e00_lab_319,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,73051.906,22426.402,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.309433,18.20138927
metallic_e00_lab_320,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,160.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99848923,17.99999999
metallic_e00_lab_321,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,53255.688,8281.199,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.49693301,18.07416914
metallic_e00_lab_322,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,161.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99847979,17.99999999
metallic_e00_lab_323,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-26401.004,55356.977,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.25000001,18.5
metallic_e00_lab_324,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,162.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99847035,17.99999999
